timestamp,city,lat,lon,pm25,pm10,no2,o3,co,aqi_est
2025-09-22T07:00:00,CityA,-1.2921,36.8219,22.67,30.31,29.61,39.26,0.272,19.3
2025-09-22T08:00:00,CityA,-1.2921,36.8219,22.48,28.34,30.5,40.82,0.365,19.0
2025-09-22T09:00:00,CityA,-1.2921,36.8219,21.31,28.9,25.68,46.03,0.261,18.0
2025-09-22T10:00:00,CityA,-1.2921,36.8219,27.19,28.93,19.39,41.73,0.259,20.4
2025-09-22T11:00:00,CityA,-1.2921,36.8219,33.55,38.54,23.9,34.09,0.323,25.6
2025-09-22T12:00:00,CityA,-1.2921,36.8219,14.11,17.69,24.78,28.28,0.307,12.5
2025-09-22T13:00:00,CityA,-1.2921,36.8219,12.2,15.59,24.49,21.52,0.336,11.2
2025-09-22T14:00:00,CityA,-1.2921,36.8219,19.63,23.92,18.88,23.54,0.28,15.7
2025-09-22T15:00:00,CityA,-1.2921,36.8219,22.35,26.05,27.23,25.84,0.271,18.2
2025-09-22T16:00:00,CityA,-1.2921,36.8219,21.77,28.64,13.38,17.9,0.294,17.0
2025-09-22T17:00:00,CityA,-1.2921,36.8219,8.49,19.76,23.29,22.21,0.283,9.9
2025-09-22T18:00:00,CityA,-1.2921,36.8219,13.24,12.35,13.07,31.51,0.379,10.0
2025-09-22T19:00:00,CityA,-1.2921,36.8219,13.53,21.25,22.03,25.39,0.229,12.5
2025-09-22T20:00:00,CityA,-1.2921,36.8219,7.87,16.41,12.08,22.33,0.282,7.9
2025-09-22T21:00:00,CityA,-1.2921,36.8219,15.4,21.34,17.29,26.32,0.307,13.0
2025-09-22T22:00:00,CityA,-1.2921,36.8219,29.23,30.07,20.12,28.16,0.287,21.6
2025-09-22T23:00:00,CityA,-1.2921,36.8219,13.26,22.03,21.35,21.59,0.322,12.4
2025-09-23T00:00:00,CityA,-1.2921,36.8219,29.74,34.64,19.99,37.84,0.251,22.6
2025-09-23T01:00:00,CityA,-1.2921,36.8219,31.17,39.09,16.3,28.73,0.274,23.7
2025-09-23T02:00:00,CityA,-1.2921,36.8219,14.57,20.35,16.48,35.48,0.235,12.3
2025-09-23T03:00:00,CityA,-1.2921,36.8219,29.39,36.6,17.18,37.46,0.304,22.5
2025-09-23T04:00:00,CityA,-1.2921,36.8219,32.98,34.88,19.39,33.72,0.302,24.2
2025-09-23T05:00:00,CityA,-1.2921,36.8219,28.73,31.78,18.54,42.56,0.368,21.5
2025-09-23T06:00:00,CityA,-1.2921,36.8219,28.7,33.29,19.07,40.74,0.311,21.8
2025-09-23T07:00:00,CityA,-1.2921,36.8219,17.82,24.54,26.56,30.64,0.217,15.7
2025-09-23T08:00:00,CityA,-1.2921,36.8219,24.49,26.44,20.69,35.14,0.275,18.7
2025-09-23T09:00:00,CityA,-1.2921,36.8219,24.02,27.14,37.32,38.24,0.275,20.3
2025-09-23T10:00:00,CityA,-1.2921,36.8219,23.42,32.66,23.83,27.02,0.251,19.5
2025-09-23T11:00:00,CityA,-1.2921,36.8219,18.62,22.3,17.62,32.24,0.337,14.8
2025-09-23T12:00:00,CityA,-1.2921,36.8219,25.75,29.77,13.46,24.8,0.274,19.2
2025-09-23T13:00:00,CityA,-1.2921,36.8219,13.72,22.14,15.28,31.01,0.216,12.1
2025-09-23T14:00:00,CityA,-1.2921,36.8219,22.02,26.6,26.05,20.34,0.272,18.1
2025-09-23T15:00:00,CityA,-1.2921,36.8219,15.85,20.39,18.62,22.71,0.283,13.2
2025-09-23T16:00:00,CityA,-1.2921,36.8219,6.55,14.53,31.44,24.56,0.243,8.8
2025-09-23T17:00:00,CityA,-1.2921,36.8219,11.23,18.07,21.54,20.85,0.338,10.8
2025-09-23T18:00:00,CityA,-1.2921,36.8219,5.92,13.18,20.95,17.02,0.228,7.2
2025-09-23T19:00:00,CityA,-1.2921,36.8219,17.01,26.23,19.09,18.01,0.31,14.8
2025-09-23T20:00:00,CityA,-1.2921,36.8219,26.01,32.3,22.16,29.19,0.324,20.6
2025-09-23T21:00:00,CityA,-1.2921,36.8219,13.8,13.56,16.31,18.82,0.333,10.8
2025-09-23T22:00:00,CityA,-1.2921,36.8219,22.73,28.25,14.93,34.93,0.279,17.6
2025-09-23T23:00:00,CityA,-1.2921,36.8219,22.96,28.11,20.83,30.77,0.265,18.2
2025-09-24T00:00:00,CityA,-1.2921,36.8219,27.76,28.02,15.85,36.46,0.33,20.1
2025-09-24T01:00:00,CityA,-1.2921,36.8219,35.23,40.44,26.8,22.78,0.229,27.0
2025-09-24T02:00:00,CityA,-1.2921,36.8219,28.21,27.99,19.21,39.84,0.325,20.7
2025-09-24T03:00:00,CityA,-1.2921,36.8219,24.83,28.48,20.81,38.54,0.267,19.2
2025-09-24T04:00:00,CityA,-1.2921,36.8219,27.43,35.66,19.11,37.27,0.324,21.6
2025-09-24T05:00:00,CityA,-1.2921,36.8219,28.82,36.46,15.94,35.08,0.275,22.1
2025-09-24T06:00:00,CityA,-1.2921,36.8219,21.72,21.32,6.98,43.98,0.222,15.1
2025-09-24T07:00:00,CityA,-1.2921,36.8219,33.9,41.12,28.38,40.81,0.321,26.6
2025-09-24T08:00:00,CityA,-1.2921,36.8219,20.06,25.01,26.08,40.2,0.264,16.8
2025-09-24T09:00:00,CityA,-1.2921,36.8219,24.29,28.87,30.49,43.97,0.288,20.0
2025-09-24T10:00:00,CityA,-1.2921,36.8219,29.83,36.27,25.67,32.31,0.335,23.5
2025-09-24T11:00:00,CityA,-1.2921,36.8219,22.23,18.27,15.64,34.98,0.326,15.7
2025-09-24T12:00:00,CityA,-1.2921,36.8219,14.76,20.42,22.01,29.83,0.336,13.0
2025-09-24T13:00:00,CityA,-1.2921,36.8219,22.9,27.8,17.96,33.14,0.323,17.9
2025-09-24T14:00:00,CityA,-1.2921,36.8219,11.83,17.49,15.4,21.18,0.267,10.4
2025-09-24T15:00:00,CityA,-1.2921,36.8219,17.93,24.05,18.36,22.52,0.275,14.8
2025-09-24T16:00:00,CityA,-1.2921,36.8219,22.14,18.58,18.77,30.8,0.326,16.0
2025-09-24T17:00:00,CityA,-1.2921,36.8219,22.74,21.64,15.03,24.84,0.378,16.5
2025-09-24T18:00:00,CityA,-1.2921,36.8219,10.53,14.37,21.61,14.74,0.326,9.8
2025-09-24T19:00:00,CityA,-1.2921,36.8219,3.03,9.5,16.02,20.03,0.333,4.7
2025-09-24T20:00:00,CityA,-1.2921,36.8219,19.14,24.12,23.88,14.57,0.31,16.0
2025-09-24T21:00:00,CityA,-1.2921,36.8219,13.75,21.5,22.75,27.96,0.382,12.7
2025-09-24T22:00:00,CityA,-1.2921,36.8219,24.37,28.9,19.99,29.0,0.307,19.0
2025-09-24T23:00:00,CityA,-1.2921,36.8219,23.47,21.78,27.52,28.23,0.219,18.1
2025-09-25T00:00:00,CityA,-1.2921,36.8219,16.67,15.28,15.64,29.29,0.376,12.4
2025-09-25T01:00:00,CityA,-1.2921,36.8219,24.58,30.28,15.46,27.95,0.263,18.9
2025-09-25T02:00:00,CityA,-1.2921,36.8219,20.21,24.15,18.9,32.3,0.266,16.0
2025-09-25T03:00:00,CityA,-1.2921,36.8219,25.45,29.5,13.62,35.83,0.294,19.0
2025-09-25T04:00:00,CityA,-1.2921,36.8219,17.67,20.89,22.39,31.25,0.238,14.6
2025-09-25T05:00:00,CityA,-1.2921,36.8219,24.44,31.31,27.24,41.02,0.354,20.2
2025-09-25T06:00:00,CityA,-1.2921,36.8219,27.97,30.91,22.61,37.57,0.319,21.4
2025-09-25T07:00:00,CityA,-1.2921,36.8219,21.34,27.74,29.52,38.88,0.296,18.2
2025-09-25T08:00:00,CityA,-1.2921,36.8219,24.18,30.63,28.38,28.98,0.206,20.0
2025-09-25T09:00:00,CityA,-1.2921,36.8219,25.69,29.35,23.08,36.19,0.295,20.0
2025-09-25T10:00:00,CityA,-1.2921,36.8219,21.24,26.98,25.26,40.42,0.307,17.6
2025-09-25T11:00:00,CityA,-1.2921,36.8219,22.11,27.58,21.24,30.73,0.309,17.8
2025-09-25T12:00:00,CityA,-1.2921,36.8219,13.37,18.61,21.91,27.55,0.295,12.0
2025-09-25T13:00:00,CityA,-1.2921,36.8219,14.38,15.63,20.84,24.28,0.211,11.9
2025-09-25T14:00:00,CityA,-1.2921,36.8219,13.18,15.28,23.1,26.9,0.256,11.4
2025-09-25T15:00:00,CityA,-1.2921,36.8219,14.76,23.7,23.74,18.75,0.358,13.7
2025-09-25T16:00:00,CityA,-1.2921,36.8219,16.5,23.9,19.35,29.0,0.242,14.2
2025-09-25T17:00:00,CityA,-1.2921,36.8219,15.13,23.78,10.43,22.04,0.28,12.6
2025-09-25T18:00:00,CityA,-1.2921,36.8219,19.66,27.87,22.92,23.21,0.302,16.8
2025-09-25T19:00:00,CityA,-1.2921,36.8219,14.69,20.32,25.84,18.12,0.28,13.3
2025-09-25T20:00:00,CityA,-1.2921,36.8219,16.53,24.53,20.89,27.99,0.352,14.4
2025-09-25T21:00:00,CityA,-1.2921,36.8219,20.66,22.47,26.64,31.41,0.303,16.7
2025-09-25T22:00:00,CityA,-1.2921,36.8219,11.83,12.15,21.02,22.49,0.214,10.0
2025-09-25T23:00:00,CityA,-1.2921,36.8219,12.05,15.64,20.78,34.96,0.324,10.7
2025-09-26T00:00:00,CityA,-1.2921,36.8219,19.33,25.47,21.16,33.7,0.298,16.0
2025-09-26T01:00:00,CityA,-1.2921,36.8219,27.71,35.18,20.33,31.47,0.346,21.8
2025-09-26T02:00:00,CityA,-1.2921,36.8219,20.17,20.65,13.95,30.02,0.333,14.9
2025-09-26T03:00:00,CityA,-1.2921,36.8219,22.66,28.27,18.02,33.22,0.249,17.8
2025-09-26T04:00:00,CityA,-1.2921,36.8219,25.11,29.58,21.65,38.37,0.29,19.6
2025-09-26T05:00:00,CityA,-1.2921,36.8219,18.54,26.75,19.66,38.13,0.38,15.7
2025-09-26T06:00:00,CityA,-1.2921,36.8219,30.78,37.12,19.99,37.94,0.312,23.6
2025-09-26T07:00:00,CityA,-1.2921,36.8219,28.1,38.23,39.89,39.18,0.192,24.4
2025-09-26T08:00:00,CityA,-1.2921,36.8219,20.81,31.24,32.87,39.06,0.292,18.9
2025-09-26T09:00:00,CityA,-1.2921,36.8219,18.83,28.86,26.71,39.3,0.235,16.9
2025-09-26T10:00:00,CityA,-1.2921,36.8219,22.66,30.64,19.0,32.16,0.301,18.3
2025-09-26T11:00:00,CityA,-1.2921,36.8219,15.85,16.28,22.86,29.96,0.335,12.9
2025-09-26T12:00:00,CityA,-1.2921,36.8219,26.83,35.42,13.52,26.51,0.327,20.7
2025-09-26T13:00:00,CityA,-1.2921,36.8219,22.71,34.46,16.37,33.77,0.319,18.7
2025-09-26T14:00:00,CityA,-1.2921,36.8219,10.54,13.89,21.05,17.48,0.196,9.7
2025-09-26T15:00:00,CityA,-1.2921,36.8219,8.89,14.67,18.06,21.24,0.271,8.7
2025-09-26T16:00:00,CityA,-1.2921,36.8219,9.79,13.42,12.72,29.01,0.385,8.4
2025-09-26T17:00:00,CityA,-1.2921,36.8219,4.78,8.37,18.38,21.4,0.35,5.6
2025-09-26T18:00:00,CityA,-1.2921,36.8219,13.91,18.64,31.92,21.44,0.388,13.3
2025-09-26T19:00:00,CityA,-1.2921,36.8219,18.92,22.26,17.12,22.24,0.244,14.9
2025-09-26T20:00:00,CityA,-1.2921,36.8219,12.59,16.32,21.17,32.2,0.276,11.1
2025-09-26T21:00:00,CityA,-1.2921,36.8219,20.01,20.12,24.24,15.73,0.34,15.8
2025-09-26T22:00:00,CityA,-1.2921,36.8219,18.33,22.97,18.8,19.49,0.238,14.9
2025-09-26T23:00:00,CityA,-1.2921,36.8219,24.12,29.16,18.77,30.15,0.305,18.8
2025-09-27T00:00:00,CityA,-1.2921,36.8219,17.27,29.65,22.96,30.64,0.274,15.9
2025-09-27T01:00:00,CityA,-1.2921,36.8219,27.29,29.93,16.51,40.54,0.302,20.3
2025-09-27T02:00:00,CityA,-1.2921,36.8219,19.92,24.94,23.4,37.11,0.349,16.5
2025-09-27T03:00:00,CityA,-1.2921,36.8219,18.52,26.37,19.28,36.1,0.36,15.6
2025-09-27T04:00:00,CityA,-1.2921,36.8219,29.08,35.13,12.06,36.7,0.261,21.6
2025-09-27T05:00:00,CityA,-1.2921,36.8219,29.62,37.59,18.79,34.39,0.378,23.0
2025-09-27T06:00:00,CityA,-1.2921,36.8219,23.22,24.64,16.67,35.23,0.257,17.4
2025-09-27T07:00:00,CityA,-1.2921,36.8219,30.29,28.7,26.47,37.49,0.311,22.6
2025-09-27T08:00:00,CityA,-1.2921,36.8219,34.03,43.66,23.6,27.39,0.301,26.6
2025-09-27T09:00:00,CityA,-1.2921,36.8219,21.41,22.83,30.06,36.81,0.258,17.5
2025-09-27T10:00:00,CityA,-1.2921,36.8219,20.62,23.33,18.35,36.71,0.246,16.0
2025-09-27T11:00:00,CityA,-1.2921,36.8219,19.33,23.13,19.97,33.45,0.402,15.5
2025-09-27T12:00:00,CityA,-1.2921,36.8219,24.1,30.88,18.93,25.1,0.274,19.1
2025-09-27T13:00:00,CityA,-1.2921,36.8219,16.39,22.57,13.39,30.89,0.294,13.3
2025-09-27T14:00:00,CityA,-1.2921,36.8219,22.4,25.23,16.39,23.97,0.278,17.0
2025-09-27T15:00:00,CityA,-1.2921,36.8219,21.73,29.12,27.62,21.87,0.133,18.5
2025-09-27T16:00:00,CityA,-1.2921,36.8219,14.86,20.55,22.86,24.59,0.275,13.1
2025-09-27T17:00:00,CityA,-1.2921,36.8219,24.98,26.88,18.9,16.87,0.301,18.9
2025-09-27T18:00:00,CityA,-1.2921,36.8219,24.18,28.76,19.46,13.52,0.286,18.8
2025-09-27T19:00:00,CityA,-1.2921,36.8219,22.16,26.41,18.73,27.8,0.284,17.4
2025-09-27T20:00:00,CityA,-1.2921,36.8219,23.37,24.51,22.71,31.3,0.35,18.0
2025-09-27T21:00:00,CityA,-1.2921,36.8219,8.36,11.45,19.03,29.39,0.233,8.0
2025-09-27T22:00:00,CityA,-1.2921,36.8219,13.64,13.83,16.7,19.74,0.38,10.8
2025-09-27T23:00:00,CityA,-1.2921,36.8219,16.71,23.78,20.07,27.95,0.27,14.3
2025-09-28T00:00:00,CityA,-1.2921,36.8219,25.09,30.55,20.39,27.03,0.279,19.7
2025-09-28T01:00:00,CityA,-1.2921,36.8219,25.47,31.17,20.49,28.3,0.397,20.0
2025-09-28T02:00:00,CityA,-1.2921,36.8219,21.34,26.25,19.25,43.77,0.285,17.0
2025-09-28T03:00:00,CityA,-1.2921,36.8219,22.86,28.21,17.23,36.21,0.419,17.9
2025-09-28T04:00:00,CityA,-1.2921,36.8219,27.06,32.85,17.13,45.47,0.397,20.7
2025-09-28T05:00:00,CityA,-1.2921,36.8219,30.33,37.29,19.06,39.68,0.258,23.3
2025-09-28T06:00:00,CityA,-1.2921,36.8219,20.61,21.14,21.64,31.11,0.275,16.0
2025-09-28T07:00:00,CityA,-1.2921,36.8219,25.76,33.75,27.69,43.29,0.347,21.3
2025-09-28T08:00:00,CityA,-1.2921,36.8219,20.21,28.58,28.87,34.43,0.286,17.8
2025-09-28T09:00:00,CityA,-1.2921,36.8219,24.75,28.51,26.64,31.9,0.307,19.8
2025-09-28T10:00:00,CityA,-1.2921,36.8219,22.93,29.52,20.21,34.39,0.33,18.4
2025-09-28T11:00:00,CityA,-1.2921,36.8219,29.62,39.0,25.36,36.42,0.404,23.8
2025-09-28T12:00:00,CityA,-1.2921,36.8219,23.43,29.4,28.98,16.37,0.289,19.5
2025-09-28T13:00:00,CityA,-1.2921,36.8219,26.2,34.15,30.26,28.47,0.278,21.8
2025-09-28T14:00:00,CityA,-1.2921,36.8219,17.08,23.03,26.49,34.17,0.297,15.0
2025-09-28T15:00:00,CityA,-1.2921,36.8219,18.97,22.13,17.97,29.57,0.38,15.0
2025-09-28T16:00:00,CityA,-1.2921,36.8219,13.42,19.15,19.03,27.39,0.281,11.8
2025-09-28T17:00:00,CityA,-1.2921,36.8219,6.77,14.79,18.79,21.28,0.322,7.7
2025-09-28T18:00:00,CityA,-1.2921,36.8219,18.0,24.37,13.48,24.78,0.205,14.4
2025-09-28T19:00:00,CityA,-1.2921,36.8219,20.25,28.61,14.53,23.91,0.353,16.3
2025-09-28T20:00:00,CityA,-1.2921,36.8219,14.66,21.68,8.86,28.56,0.301,11.8
2025-09-28T21:00:00,CityA,-1.2921,36.8219,16.41,24.36,26.92,26.77,0.38,15.0
2025-09-28T22:00:00,CityA,-1.2921,36.8219,10.97,17.97,19.47,22.06,0.204,10.4
2025-09-28T23:00:00,CityA,-1.2921,36.8219,23.0,30.63,25.37,33.81,0.261,19.1
2025-09-29T00:00:00,CityA,-1.2921,36.8219,27.69,36.88,18.96,30.14,0.253,21.9
2025-09-29T01:00:00,CityA,-1.2921,36.8219,29.93,30.4,22.14,29.09,0.245,22.2
2025-09-29T02:00:00,CityA,-1.2921,36.8219,14.36,18.72,14.94,34.28,0.388,11.8
2025-09-29T03:00:00,CityA,-1.2921,36.8219,25.77,36.76,16.07,29.25,0.249,20.6
2025-09-29T04:00:00,CityA,-1.2921,36.8219,25.24,38.41,13.35,40.03,0.265,20.4
2025-09-29T05:00:00,CityA,-1.2921,36.8219,24.95,26.17,23.52,37.51,0.354,19.2
2025-09-29T06:00:00,CityA,-1.2921,36.8219,27.11,26.32,24.39,27.93,0.207,20.4
2025-09-29T07:00:00,CityA,-1.2921,36.8219,21.48,23.77,35.58,36.87,0.362,18.3
2025-09-29T08:00:00,CityA,-1.2921,36.8219,22.73,28.68,31.9,40.41,0.277,19.3
2025-09-29T09:00:00,CityA,-1.2921,36.8219,22.88,26.99,23.39,35.24,0.281,18.3
2025-09-29T10:00:00,CityA,-1.2921,36.8219,26.64,31.91,25.35,34.35,0.272,21.2
2025-09-29T11:00:00,CityA,-1.2921,36.8219,22.82,29.99,12.91,28.49,0.265,17.7
2025-09-29T12:00:00,CityA,-1.2921,36.8219,23.29,29.87,20.4,17.61,0.217,18.7
2025-09-29T13:00:00,CityA,-1.2921,36.8219,18.75,22.24,20.02,25.58,0.377,15.1
2025-09-29T14:00:00,CityA,-1.2921,36.8219,7.27,13.17,23.31,29.51,0.339,8.2
2025-09-29T15:00:00,CityA,-1.2921,36.8219,22.36,25.54,15.59,14.17,0.282,17.0
2025-09-29T16:00:00,CityA,-1.2921,36.8219,13.02,21.5,18.85,17.92,0.241,12.0
2025-09-29T17:00:00,CityA,-1.2921,36.8219,26.35,31.28,16.87,22.89,0.395,20.1
2025-09-29T18:00:00,CityA,-1.2921,36.8219,14.29,21.35,24.75,12.54,0.268,13.2
2025-09-29T19:00:00,CityA,-1.2921,36.8219,21.71,24.61,21.66,18.48,0.278,17.1
2025-09-29T20:00:00,CityA,-1.2921,36.8219,14.07,20.98,20.81,23.57,0.425,12.6
2025-09-29T21:00:00,CityA,-1.2921,36.8219,26.4,25.46,18.23,36.48,0.271,19.3
2025-09-29T22:00:00,CityA,-1.2921,36.8219,29.17,32.9,19.06,30.32,0.295,22.0
2025-09-29T23:00:00,CityA,-1.2921,36.8219,22.42,32.14,23.04,28.64,0.384,18.9
2025-09-30T00:00:00,CityA,-1.2921,36.8219,25.62,28.42,27.92,33.21,0.289,20.3
2025-09-30T01:00:00,CityA,-1.2921,36.8219,12.43,13.29,26.8,40.77,0.304,11.1
2025-09-30T02:00:00,CityA,-1.2921,36.8219,14.88,16.62,13.5,25.7,0.401,11.6
2025-09-30T03:00:00,CityA,-1.2921,36.8219,35.07,36.71,19.97,29.23,0.299,25.7
2025-09-30T04:00:00,CityA,-1.2921,36.8219,33.76,42.0,23.23,35.96,0.363,26.2
2025-09-30T05:00:00,CityA,-1.2921,36.8219,29.3,35.51,19.54,39.32,0.314,22.5
2025-09-30T06:00:00,CityA,-1.2921,36.8219,23.53,26.2,16.01,33.34,0.291,17.7
2025-09-30T07:00:00,CityA,-1.2921,36.8219,24.3,27.44,27.22,39.19,0.369,19.4
2025-09-30T08:00:00,CityA,-1.2921,36.8219,25.51,30.28,26.26,35.81,0.36,20.4
2025-09-30T09:00:00,CityA,-1.2921,36.8219,29.96,37.86,33.74,37.84,0.32,24.7
2025-09-30T10:00:00,CityA,-1.2921,36.8219,24.96,28.71,20.33,35.08,0.332,19.3
2025-09-30T11:00:00,CityA,-1.2921,36.8219,23.03,34.35,15.16,35.84,0.298,18.8
2025-09-30T12:00:00,CityA,-1.2921,36.8219,21.25,23.81,24.08,33.26,0.342,17.0
2025-09-30T13:00:00,CityA,-1.2921,36.8219,20.79,24.81,19.73,30.1,0.2,16.5
2025-09-30T14:00:00,CityA,-1.2921,36.8219,23.1,35.38,21.92,24.6,0.292,19.6
2025-09-30T15:00:00,CityA,-1.2921,36.8219,21.24,25.46,23.47,23.47,0.386,17.2
2025-09-30T16:00:00,CityA,-1.2921,36.8219,25.34,29.35,19.68,22.96,0.3,19.5
2025-09-30T17:00:00,CityA,-1.2921,36.8219,11.67,13.41,25.0,27.72,0.354,10.6
2025-09-30T18:00:00,CityA,-1.2921,36.8219,15.89,26.57,19.91,26.31,0.231,14.4
2025-09-30T19:00:00,CityA,-1.2921,36.8219,15.26,19.79,19.74,15.65,0.335,12.9
2025-09-30T20:00:00,CityA,-1.2921,36.8219,22.05,24.82,15.41,19.23,0.325,16.7
2025-09-30T21:00:00,CityA,-1.2921,36.8219,14.72,19.32,15.71,34.24,0.304,12.1
2025-09-30T22:00:00,CityA,-1.2921,36.8219,24.48,30.96,19.83,25.53,0.264,19.4
2025-09-30T23:00:00,CityA,-1.2921,36.8219,17.69,19.67,15.53,38.36,0.314,13.7
2025-10-01T00:00:00,CityA,-1.2921,36.8219,28.56,31.18,14.99,25.11,0.279,21.0
2025-10-01T01:00:00,CityA,-1.2921,36.8219,22.71,27.26,16.91,32.51,0.309,17.6
2025-10-01T02:00:00,CityA,-1.2921,36.8219,27.25,36.66,18.54,40.08,0.303,21.6
2025-10-01T03:00:00,CityA,-1.2921,36.8219,17.14,27.48,29.09,38.75,0.304,16.1
2025-10-01T04:00:00,CityA,-1.2921,36.8219,24.21,27.82,24.84,36.84,0.384,19.2
2025-10-01T05:00:00,CityA,-1.2921,36.8219,26.24,30.0,17.59,34.01,0.326,19.9
2025-10-01T06:00:00,CityA,-1.2921,36.8219,19.76,22.31,25.3,33.23,0.343,16.1
2025-10-01T07:00:00,CityA,-1.2921,36.8219,15.75,25.1,24.92,33.35,0.334,14.6
2025-10-01T08:00:00,CityA,-1.2921,36.8219,26.92,34.6,24.89,35.49,0.269,21.7
2025-10-01T09:00:00,CityA,-1.2921,36.8219,19.22,26.01,33.77,33.97,0.376,17.3
2025-10-01T10:00:00,CityA,-1.2921,36.8219,19.81,29.3,22.25,27.88,0.399,17.0
2025-10-01T11:00:00,CityA,-1.2921,36.8219,20.31,28.92,20.58,33.94,0.345,17.0
2025-10-01T12:00:00,CityA,-1.2921,36.8219,25.47,29.44,22.13,32.28,0.311,19.9
2025-10-01T13:00:00,CityA,-1.2921,36.8219,18.93,24.56,27.87,26.45,0.36,16.3
2025-10-01T14:00:00,CityA,-1.2921,36.8219,15.64,17.99,33.11,28.7,0.328,14.1
2025-10-01T15:00:00,CityA,-1.2921,36.8219,20.68,29.9,21.63,28.42,0.247,17.5
2025-10-01T16:00:00,CityA,-1.2921,36.8219,21.83,26.12,22.69,14.5,0.332,17.5
2025-10-01T17:00:00,CityA,-1.2921,36.8219,5.2,9.37,13.18,25.44,0.303,5.5
2025-10-01T18:00:00,CityA,-1.2921,36.8219,12.38,21.69,16.41,6.84,0.326,11.4
2025-10-01T19:00:00,CityA,-1.2921,36.8219,7.57,9.98,17.93,15.15,0.275,7.2
2025-10-01T20:00:00,CityA,-1.2921,36.8219,9.88,15.37,15.09,23.22,0.358,9.0
2025-10-01T21:00:00,CityA,-1.2921,36.8219,21.61,26.37,16.05,25.14,0.265,16.8
2025-10-01T22:00:00,CityA,-1.2921,36.8219,19.74,19.6,23.23,26.17,0.41,15.5
2025-10-01T23:00:00,CityA,-1.2921,36.8219,26.47,33.17,19.5,24.28,0.347,20.7
2025-10-02T00:00:00,CityA,-1.2921,36.8219,20.09,28.59,21.6,32.04,0.33,17.0
2025-10-02T01:00:00,CityA,-1.2921,36.8219,17.93,19.87,15.77,37.31,0.253,13.9
2025-10-02T02:00:00,CityA,-1.2921,36.8219,19.63,26.24,18.99,32.1,0.277,16.1
2025-10-02T03:00:00,CityA,-1.2921,36.8219,13.14,15.24,24.73,32.96,0.205,11.6
2025-10-02T04:00:00,CityA,-1.2921,36.8219,20.53,26.61,21.36,35.46,0.266,16.8
2025-10-02T05:00:00,CityA,-1.2921,36.8219,19.05,25.16,23.35,44.17,0.244,16.1
2025-10-02T06:00:00,CityA,-1.2921,36.8219,33.06,37.89,20.11,42.47,0.273,24.9
2025-10-02T07:00:00,CityA,-1.2921,36.8219,15.25,22.36,31.39,35.93,0.331,14.5
2025-10-02T08:00:00,CityA,-1.2921,36.8219,29.7,30.17,30.09,25.54,0.294,22.9
2025-10-02T09:00:00,CityA,-1.2921,36.8219,22.91,29.38,25.71,33.55,0.139,18.9
2025-10-02T10:00:00,CityA,-1.2921,36.8219,26.52,31.26,20.35,26.53,0.32,20.5
2025-10-02T11:00:00,CityA,-1.2921,36.8219,30.79,35.24,22.6,27.72,0.296,23.5
2025-10-02T12:00:00,CityA,-1.2921,36.8219,13.58,20.94,20.64,23.9,0.26,12.3
2025-10-02T13:00:00,CityA,-1.2921,36.8219,20.25,28.02,25.92,27.26,0.232,17.4
2025-10-02T14:00:00,CityA,-1.2921,36.8219,19.93,30.28,13.51,21.23,0.331,16.4
2025-10-02T15:00:00,CityA,-1.2921,36.8219,18.47,21.83,20.88,29.23,0.295,15.0
2025-10-02T16:00:00,CityA,-1.2921,36.8219,15.98,22.74,18.92,28.78,0.401,13.7
2025-10-02T17:00:00,CityA,-1.2921,36.8219,11.94,13.19,21.49,15.85,0.235,10.3
2025-10-02T18:00:00,CityA,-1.2921,36.8219,5.99,9.84,19.87,19.41,0.37,6.6
2025-10-02T19:00:00,CityA,-1.2921,36.8219,22.99,33.77,20.19,28.19,0.315,19.1
2025-10-02T20:00:00,CityA,-1.2921,36.8219,17.95,21.55,10.95,26.26,0.358,13.7
2025-10-02T21:00:00,CityA,-1.2921,36.8219,10.07,15.04,23.97,22.55,0.36,9.9
2025-10-02T22:00:00,CityA,-1.2921,36.8219,18.03,21.46,25.0,21.33,0.264,15.1
2025-10-02T23:00:00,CityA,-1.2921,36.8219,15.46,17.04,20.61,25.36,0.324,12.6
2025-10-03T00:00:00,CityA,-1.2921,36.8219,12.56,14.2,20.21,37.35,0.319,10.7
2025-10-03T01:00:00,CityA,-1.2921,36.8219,19.58,20.11,17.41,31.86,0.182,14.9
2025-10-03T02:00:00,CityA,-1.2921,36.8219,17.67,20.46,18.97,33.73,0.269,14.1
2025-10-03T03:00:00,CityA,-1.2921,36.8219,27.3,32.68,18.52,38.88,0.328,20.9
2025-10-03T04:00:00,CityA,-1.2921,36.8219,18.3,23.2,23.56,42.22,0.319,15.4
2025-10-03T05:00:00,CityA,-1.2921,36.8219,24.9,31.16,23.23,38.31,0.311,20.0
2025-10-03T06:00:00,CityA,-1.2921,36.8219,24.99,25.98,19.3,34.61,0.266,18.8
2025-10-03T07:00:00,CityA,-1.2921,36.8219,33.24,41.09,23.23,32.3,0.282,25.8
2025-10-03T08:00:00,CityA,-1.2921,36.8219,22.36,28.32,25.03,41.72,0.298,18.4
2025-10-03T09:00:00,CityA,-1.2921,36.8219,23.07,28.03,28.33,25.5,0.301,19.0
2025-10-03T10:00:00,CityA,-1.2921,36.8219,22.13,24.27,24.39,37.35,0.422,17.6
